English,Word Type,Telugu Script,Transliteration
lizard,noun,కిర్ కింĬో,kirkiṇḍō
loan,noun,బాకి,bāki
lock,noun,కుంǭ,kun̄ji
lodge,noun,ఠకాణొ,ṭhakāṇo
loft,noun,అటుక్,aṭku
log,noun,లాకడ్,lākaḍ
loneliness,noun,ĩాయ్ంట్,chyāṇṭ
long,adjective,ధర్అĦిĬియా,dharagiḍiyā
long,unknown,horns Ȁట్ ĽింĦేĺాళ్,mōṭsiṅgēvāḷ
long,unknown,pole to propel a boat పడĺార్ Ĩాటుట్,paḍavār cāṭṭu
long,noun,Ĩాటుట్,cāṭṭu
longings,noun,ĺాట్   జో,vāṭ jō
look,noun,దరశ్న్,darśan
looking,unknown,seriously కాటో İెకేర్,kāṭō dekēr
loose,noun,Ƿోలొ 1,pōlo
lose,verb,ȏĸొగ్,hārgo
losing,noun,ఖోİీĲో,khōdīnō
losing,verb,Ǹాట్  Ħొ,phāṭgo
loss,verb,బూĬొగ్,būḍgo
lotion,noun,Įేల్,tēl
loud,verb,జోĸిత్,jōrti
louse,noun,ǰఁ,jūm̐
love,verb,Ƿాయ్ర్ 1,pyār
lover,noun,Ƿాయ్ĸి,pyāri
lovers,noun,Ƿాయ్ర్ 1,pyār
low,unknown,air pressure ఝĬీ మాĸిర్,jhaḍī mārri
luck,noun,నĽీబ్,nasīb
lunch,unknown,ȋĸావణ్,śirāvaṇ
lungs,noun,Ǹాయ్ంǷొర్,phyāmpro
lust,noun,మĽిత్,masti
lustre,noun,Ȉజేఖĺేర్,vījēkhavēr
mad,noun,యాంĬి,yāṇḍi
madam,noun,Ĳాయకణ్,nāyakaṇ
made,unknown,as right సȀర్ కిİే,samōr kidē
madness,noun,హĬొక్,haḍko
magic,noun,ĦారĬి,gāraḍi
main,unknown,leader ȀటొĲాయక్,mōṭonāyak
main,noun,ఖాస్  మత్  లబ్,khās matlab
maintain,noun,Ĩాల్,cāl
maintenance,noun,Ƿాళ్ 1,pāḷ
maize,noun,జాయ్ర్,jyār
maize,unknown,plant జాĸేర్ ĸాĬా,jārēr rāḍā
make,unknown,as bulge ఆపర్ఁǯ కర్,āpram ̐ju kar
make,verb,వలాదఁ,valādam ̐
make,noun,ǹగĬాķేర్,bigaḍāyēr
make,unknown,fast ఛĳెక్,chapke
make,unknown,flour ఆటో కĸేర్,āṭō karēr
make,noun,మసక్ĸి,maskari
make,unknown,into a soft ball ముదద్కర్,muddakar
make,verb,ఖులాĲాక్,khulānāk
make,noun,బలాల్కర్,ballākar
make,unknown,smoke ధూఁకర్,dhūm̐kar
make,verb,సర్  కా,sarkā
making,noun,హలా,halā
making,unknown,a target Įాకేĸొ,tākēro
making,unknown,a tomb or grave గత్ ĵాంత్,gatbhānt
making,unknown,curry లొంĦావ్ణ్ కĸేర్,loṅgvāṇ karēr
making,unknown,excuses బĬాన్,baḍān
making,noun,బలాల్కర్,ballākar
making,unknown,level మటర్ంĦి,maṭraṅgi
making,noun,ȏల్,hāl
making,verb,హఁȎాస్డ్,ham̐ssāḍ
making,verb,కెĸా,kerā
making,verb,హǷాక్İిĲో,hapkādinō
male,unknown,"cat, tomcat ǹȎాస్",bissā
male,noun,బకార్,bakrā
male,unknown,"pig, boar సూర్",sūr
male,noun,భకిత్ కĸెĺాĹో,bhakti karevāḷō
man,noun,ఆİీమ్,ādmī
manda/;,noun,మĹావ్,maḷāv
mandate,noun,ఆజఙ్,ājṅa
manger,noun,Ħోలమ్,gōlam
manner,noun,ఢంగ్,ḍhaṅg
manufactured,adjective,కిİొజకొ,kidojako
manure,noun,ఒకొȃడ్,okolḍi
map,noun,పటాల్,paṭāl
march,noun,ధరమ్,dharam
mark,noun,ఖాయ్ల్,khyāl
market,noun,అంగĬి,aṅgaḍi
maroon,verb,జోķవఁ,jōyivam ̐
marriage,noun,ĺాయా,vāyā
married,unknown,woman నĽేట్,nasēṭ
marrow,noun,ǽంǭ,min̄ji
marsh,noun,కిచȃడ్ జాగ్,kicalḍi jāg
martin,noun,మాİేర్ లట్,mādērlaṭ
masculine,unknown,మరద్,marad
mash,noun,చూĸొ,cūro
mask,noun,ఘూంగ్   టో,ghūṅgṭō
mason,unknown,సుĮాĸి,sutāri
master,noun,పూజాĸి,pūjāri
mat,noun,మĹావ్,maḷāv
mate,verb,Ȏాǳ,sāti
material,noun,Ǫజ్,cīj
maths,unknown,గణిǳ Ļాసర్ưం,gaṇiti śāsrtaṁ
matrimony,noun,ĺాయా,vāyā
matter,noun,ఖబర్,khabar
maw,noun,ĳేట్,pēṭ
maybe,verb,వచకాķకో,vacakāyikō
meal,noun,ఖొĸాకి,khorāki
meaning,noun,అİోడ్,adōḍ
meaningful,unknown,సమజ్ వǰ,samajvajū
meaningless,adjective,అİోడ్  ĩేǵజకొ,adōḍ chēnijako
meaningless,noun,īాȃĺాĮే,ṭhālivātē
meanly,verb,ఖĸాప్,kharāp
mechanism,noun,ǽĽిన్,misni
medical,unknown,treatment ఇలాజ్,ilāj
medicine,unknown,ఝాడ్,jhāḍ
medicines,noun,దĺాķ,davāyi
meet,noun,భĹెగ్,bhaḷge
men,noun,టాంĬేర్,ṭāṇḍēr
mental,unknown,state మన్ గǳ,mangati
mere,noun,ఎకక్జ్,ekkaj
merge,verb,Ĭొబళ్,ḍobaḷ
messy,unknown,at work Ǭంట్ ĩాంట్,chīṇṭ chāṇṭ
midday,unknown,ఖాస్ İొĳెప్ర్,khās dopper
middle,unknown,వĨేచ్ĸొ,vaccēro
middle,noun,వĨెచ్ర్ ఆంĦిల్,vaccer āṅgli
middle,unknown,son వĨెచ్ట్ బేటా,vacceṭ bēṭā
middleman,noun,వĨేచ్ల,vaccēla
midnight,noun,ఆజార్త్,ājrāt
might,verb,ĸేĺాసు,rēvāsu
mighty,adjective,జాĬొ,jāḍo
migrating,noun,లదణి,ladaṇi
mild,noun,దĽేస్క్,dassēk
milk,noun,దూద్,dūd
mill,noun,Ħిĸిన్,girni
mind,noun,అకల్,akal
mindful,noun,జాగన్,jāgan
mineral,noun,ఖǵజం,khanijaṁ
mint,noun,పుİీĲా,pudīnā
minute,noun,ఘĬి,ghaḍi
miracle,adjective,టావ్ȅమాĸ ేర్,ṭvāḷimārēr
mirror,noun,ఆĸిస్,ārsi
miscellaneous,adjective,ǫĸాల్,chirlā
mischief,noun,గడ్  బడ్,gaḍbaḍ
mischievous,noun,Ľీంటి,sīṇṭi
misfortune,noun,బే కిసమ్త్,bē kismat
mishap,noun,టకక్ర్,ṭakkar
mixed,unknown,with copper colour భూర్ రంĦేర్,bhūr raṅgēr
mixing,noun,ఏక్  కĸేర్,ēkkarēr
mobilize,verb,ఢఁķకర్,ḍham̐yikar
moment,noun,ఘĬియా,ghaḍiyā
monetary,noun,రĳియా,rapiyā
money,noun,ĳిస,pisa
money,unknown,box ǳజోĸి,tijōri
money,noun,లాంచ్,lān̄c
monk,noun,సĲాయ్Ľి,sanyāsi
monkey,noun,ĺాంİిర్,vāndri
mono,adjective,ఎకక్జ్,ekkaj
monster,noun,İాĲా,dānā
month,noun,ǾĲా,mīnā
monthly,adjective,ǾĲామా,mīnāmā
mood,verb,Ȏొర్,sor
moon,noun,Ĩాంద్,cānd
moor,noun,Ķైİాన్,maidān
moral,noun,ǵయత్,niyat
morass,noun,కీన్చ్,kīnc
more,adjective,జాİాఁ,jādām ̐
morning,noun,పĸాబ్ǳ,parbāti
mosque,noun,Ǿయార్  İేవళ్,mīyār dēvaḷ
mosquito,noun,మాఛఛ్ర్,māchchar
moss,noun,కాంǭ,kān̄ji
mother's,noun,మాĽి,māsi
motion,noun,సĸేక్ĸో,sarkērō
motions,noun,ĳేట్ Ĩాలేర్,pēṭcālēr
motor,noun,ĦాĬి,gāḍi
mountain,noun,పȏడ్,pahāḍ
moustache,noun,మూĨే,mūcē
mouthful,adjective,మూంĬోబరన్,mūṇḍōbaran
move,verb,సర్  కా,sarkā
move,noun,అటకఁĹేǳ  సరక్,aṭakam ̐ḷēti sarak
much,adjective,కĮార్ķకో,katrāyikō
mud,adjective,కిచలొడ్,kicalḍo
muddy,unknown,soil కీంĨేĺాళ్ జǽమ్,kīn̄cēvāḷ jammi
muffle,verb,ĭాంక్,ḍhāṅk
mug,noun,లోట,lōṭa
murder,noun,మాĸాన్కేర్,mārnākēr
murderer,noun,ఖూǵఖోర్,khūnikhōr
murmur,noun,గున్  గున్  కĸేర్,gun gun karēr
murmur,noun,గున్  గున్  కĸేర్ /gun gun karēr/  muscles  మాస్,mās
mushroom,unknown,Ħాజే,gājē
music,noun,Ħీద్,gīd
musical,unknown,instrument సంĦీతĶేర్ ȇȎార్,saṅgītamēr visrā
muslim,proper noun,ǽయా,miyā
mustard,noun,ĸాఁķ,rām̐yi
mute,noun,గూంĦొ,gūṅgo
mutton,noun,డȅ,ḍaḷi
myna,noun,గర్ కోȃ,garkōli
mār/;,verb,Ĵేర్,phēr
name,noun,Ĳామ్,nām
name,unknown,of a person ఆİీమ్ర్ Ĳామ్,ādmīr nām
namesake,unknown,మాణి మాణి,māṇi māṇi
narrow,adjective,ఢఁķ,ḍham̐yi
nature,noun,Ħొణ్,goṇ
"nature,",noun,పర్కృǳ,prakr ̥ti
navel,noun,సుంటి,suṇṭi
near,noun,ఢఁķ,ḍham̐yi
nearness,noun,ఢఁķ,ḍham̐yi
neck,noun,కాంİా,kāndā
necklace,noun,ȏర్,hār
needle,noun,సూķ,sūyi
negative,verb,వటొల్,vaṭlo
neighbours,verb,Ȏామ్,sām
nephew,noun,ĵాణ్  జో,bhāṇ jō
nest,noun,ఖోĬొ,khōḍo
net,noun,ఝాళ్,jhāḷ
new,noun,నĺొవ్,navvo
newly,verb,నĺొవ్,navvo
news,noun,ఖబర్,khabar
newspaper,noun,కాగద్,kāgad
next,adjective,పĨేచ్ర్,paccēr
nice,adjective,కూబ్  ఆచ్,kūb āc
nicely,verb,అȎామ్న్,asmān
nick,noun,జేల్,jēl
night,unknown,ĸాత్,rāt
nine,numeral,నవ్,nav
nineteen,numeral,వĦీణ్స్,vagṇīs
ninety,numeral,నవద్,navad
no,verb,మత్,mat
no,unknown,shelter బĲాగĮేĸొ,banāgatēro
noble,adjective,ఆచ్,āc
northward,verb,ఢఁķ,ḍham̐yi
nose,noun,Ĳాక్,nāk
nose,noun,ఫులా,phulā
not,verb,కోǵ,kōni
not,unknown,being tired ȏర్ ĩేǵ,hārchēni
not,verb,పుĸేవ్ǵ,purvēni
not,adjective,బĬేǵ,baḍēni
not,unknown,that much అĮార్కొǵ,atrākoni
not,verb,కĹేǵజకొ,kaḷēnijako
note,noun,ǩలుకు,ciluku
noun,noun,ĲాĶేన్ వĮాķెర్,nāmēn vatāyer
nourishment,verb,ıాపన్,dhāpan
now,noun,అబబ్ఁ,abbam ̐
now,verb,జĲాన్ర్  జనన్,jannār janna
numb,unknown,బటట్ర్,baṭṭar
number,noun,ఆంక్,āṅk
nurse,noun,Ľేĺా,sēvā
oat,noun,భలుడ్,bhalḍu
obedient,noun,మǵǽ,manimi
observe,verb,İేకూ  కర్,dēkū kar
obstruct,verb,ఆడం  ఆķేర్,āḍaṁ āyēr
obvious,noun,ĺాĮేకĸేĺాĹో,vātēkarēvāḷō
occupy,verb,ఖబాజ్,khabjā
ocean,unknown,Ȁటొసమ్ దర్,mōṭosamdar
of,noun,మసక్ĸి  /maskari/  రమాĬేర్,ramāḍēr
of,verb,ఓర్,ōr
of,noun,మĸాచ్,marcā
of,adjective,Ľేర్,sēr
offence,noun,ǯర్  మాన,jurmāna
offer,verb,Ƿొȃమార్,polimār
offering,noun,ĩోĬేర్,chōḍēr
office,noun,దņత్ర్,daphtar
oil,noun,Įేల్,tēl
okra,noun,ǻండ,bhiṇḍa
old,adjective,ǰĲో,jūnō
old,noun,బుĬొ,buḍo
omlette,unknown,భూంజొ,bhūn̄jo
on,unknown,it ఓపర్,ōpra
on,unknown,our own అప్ ణేǳ అపణ్,apṇēti apaṇ
once,unknown,ఏక్ Įావ్ķ,ēktvāyi
one,numeral,ఏక్,ēk
one,unknown,among us ఆపణేమ ఏక్,āpaṇēma ēk
one,noun,ఎకక్జ్,ekkaj
one,unknown,thing ఎకిక్నఁ,ekkinam ̐
one,unknown,to one ఎకీన్ ఏక్,ekīn ēk
one,noun,పలుగు,palugu
one,unknown,which being told కజకొ,kajako
one,noun,నĺేĸొ,navēro
one's,noun,పుటే,puṭē
ones,noun,ఎకిక్ర్,ekkir
ones,adjective,ఆవఁజకో,āvam̐jakō
onion,noun,కాంİా,kāndā
only,adjective,ఎకక్జ్,ekkaj
only,verb,ధĽెస్కజ్,dhassekaj
only,verb,ఎకక్జ్,ekkaj
only,unknown,one person ఏకేల్నఁ,ēklēnam ̐
ooze,verb,చూȂ,cūyō
oozing,noun,ȎాంĦేళ్ర్,sāṅgḷēr
open,verb,ఖావ్ళల్ఁ,khvāḷlam ̐
open,verb,వİోడ్,vadōḍ
opening,noun,ఖొĹేర్,khoḷēr
opening,noun,అĸార్నఁ ఖోళ్,arrānam ̐ khōḷ
openly,verb,ఖులల్ంఖులల్,khullaṅkhulla
operation,unknown,ఆĳేర్శన్,āprēśan
opportunity,noun,İాĬొ,dāḍo
oppose,verb,హటా,haṭā
optic,noun,నంజర్,nan̄jar
or,verb,నĮో,natō
orange,noun,సంĮార్ల్,santrāl
orbit,noun,ఘేరన్,ghēran
organic,noun,లోȂ,lōyō
organization,noun,మĹావ్,maḷāv
origin,noun,సరు,saru
orphan,noun,గǳĩేǵ,gatichēni
other,noun,దూĽేర్,dūsrē
otherwise,verb,ǵకాణ్,nikāṇ
out,verb,ĩోడ్  /chōḍ/ ĩోణాక్,chōṇāk
outburst,verb,ఫుటేర్,phuṭēr
outcry,verb,ĸాǽర్,rāmri
outer,adjective,ఉంపర్ఁ,umpram ̐
outline,noun,రూప్,rūp
outmoded,adjective,ǰĲో,jūnō
oven,noun,īికిర్,ṭhikri
over,adjective,పూర్  ĺేĦో,pūr vēgō
overthrow,verb,Ǹాంక్  దఁ,phāṅk dam ̐
owl,noun,ǩǹర్,cibri
own,adjective,ఓర్,ōr
owner,noun,ఘĸేĺాĹో,gharēvāḷō
pace,noun,జాķేĸొ,jāyēro
packet,noun,పూȅ,pūḷi
pain,noun,దుక్,duk
pair,noun,జోĬి,jōḍi
paisa,proper noun,ĳిస,pisa
pakaḍ/;,noun,ĽిĽి,sisi
"palace,",unknown,castle ĸాజ్ మంİీర్,rāj mandīr
palm,noun,ȏǳళ్,hātḷi
palm,unknown,fruit ఖǯĸి,khajuri
palmistry,noun,జాతకం,jātakaṁ
pan,noun,Ȏాĸి,sāri
pancreas,noun,ĳిĮొత్,pitto
papaya,noun,Ƿాపడ్  కాయ,pāpaḍ kāya
paper,noun,ǩలుకు,ciluku
paralysis,noun,ĳైశచ్ĺాతం,paiścavātaṁ
pare,verb,ĩోల్,chōl
parliament,noun,Ƿారల్Ķెంట్,pārlameṇṭ
parrot,noun,ǩలక్,cilka
part,verb,ఛూట్  జో,chūṭ jō
partiality,noun,వలప్చనం,valpacanaṁ
participant,noun,భĹొగ్జకొ,bhaḷgojako
particular,adjective,ఆచ్,āc
partner,unknown,హిȎాస్İార్,hissādār
parts,noun,ĵాĦే,bhāgē
party,noun,ఖొĸాకి,khorāki
pass,noun,Ƿాస్  ĺేĦో,pās vēgō
paste,verb,చుంటాడ్,cuṇṭāḍ
pasture,noun,Ķేత,mēta
paternal,noun,ఫుĳిర్,phupir
patience,noun,ఒĳిక్ƺ,opkyi
patio,noun,మంĬావ్,maṇḍvā
pattern,noun,ఓరన్ķ,ōrnayi
pay,verb,İేĲాక్,dēnāk
payment,noun,İేర్,dēr
peep,verb,నవన్  İేక్,navan dēk
pen,noun,Ƿొంటి,poṇṭi
penalty,noun,Ĭాండ్,ḍāṇḍ
penance,noun,తపస్,tapas
people,unknown,జన్,jan
perform,unknown,prayer పూజ,pūja
peripheral;,unknown,superficial ఉంపర్ఉంపర్,umparumpar
perm,noun,కాĸెల్లటాట్,kārlelaṭṭā
permission,noun,సĺాల్  పూంĨేర్,savāl pūn ̄cēr
permit,verb,ఇజాజత్,ijājat
person,adjective,ǰĲో  /jūnō/ భలాఆİీమ్,bhalāādmī
person,noun,ఆİీమ్,ādmī
person,unknown,who knows everything జాఙ్ǵ,jṅāni
persuade,verb,పుĸా,purā
pertinent,adjective,పూరవ్జĮార్,pūrvajatrā
pestle,noun,ఉకిళ్,ukḷi
petrol,noun,ĳిటోర్ల్,piṭrōl
petty,adjective,దĽేస్క్,dassēk
physically,verb,Ǯĺేĸో,jīvērō
physician,noun,ĺైదుగ్డు,vaidguḍu
pick,noun,ఖూబ్ఆచ్,khūbāc
pickle,noun,ఖావ్Ĭి,khvāḍi
picture,noun,బొమమ్,bomma
pigeon,noun,కబుతర్,kabutar
pigment,noun,రంగ్,raṅg
pile,noun,మȎాణ్,masāṇ
pillar,noun,థంబా,thambā
pillow,noun,సĸాణో,sarāṇō
pimple,noun,ఖీల్,khīl
pin,noun,గుండు  సూķ,guṇḍu sūyi
pinch,noun,కొచర్,kocar
pink,noun,Ħొలాల్  రంగ్,golāl raṅg
pipe,noun,బుంĦా,buṅgā
pit,noun,బొȀమ్ķ,bommōyi
place,noun,జǽమ్,jammi
plan,noun,ఒడుపు,oḍupu
plant,noun,ǿలాక్,molkā
planting,unknown,plants Ȁలాక్ ĦాĬేర్,mōlkā gāḍēr
plants,unknown,Ȁలాక్,mōlkā
plate,noun,ĸేక్,rēk
play,noun,రǽత్,ramti
player,noun,ఖిలాĬి,khilāḍi
playing,unknown,card పĮాత్ల్,pattāl
please,verb,జాĺో,jāvō
please,verb,Ĩాలో,cālō
plough,verb,దూన్,dūn
plug,verb,గులాచ్,gulcā
pocket,unknown,ఖోȃ,khōli
poem,noun,Ħీద్,gīd
poetry,noun,పదయ్ĵాగం,padyabhāgaṁ
point,noun,ǳకొక్,tikko
pointless,adjective,బూంటొల్,būṇṭlo
poise,noun,వజన్,vajan
poison,noun,వస్,vas
police,noun,Ƿోȃస్,pōlis
police,unknown,station కĨేĸి,kacēri
polish,verb,Ȏొİార్,sodār
politics,noun,ĸాజǶǳ,rājanīti
pomegranate,noun,అĲార్,anār
pond,noun,ఖాడ్,khāḍ
poor,adjective,గĸీబ్,garīb
poor,noun,గĸీబ్,garīb
porridge,noun,దĹాయ్,daḷyā
portion,noun,ȏఁȎొ,hām̐so
portray,verb,మూరత్  కాడ్,mūrat kāḍ
possibly,verb,కాఁķకో,kām̐yikō
postpone,noun,ĺాķİొ,vāyido
posture,noun,ఢంగ్,ḍhaṅg
pot,noun,టోకణో,ṭōkaṇō
potato,unknown,ఆల్ గడడ్,āl gaḍḍa
potherb,noun,మాటేర్ ĵాǮ,māṭēr bhājī
potter,noun,కమార్,kamār
pouring,verb,ĸేĬేĸొ,rēḍēro
poverty,noun,గĸీబ్,garīb
powder,noun,భుకిళ్,bhukḷi
power,noun,కరంట్,karaṇṭ
practice,noun,ఠకుల్,ṭhakul
praise,verb,Įాĸిఫ్,tāriph
prawn,noun,ĪీంĦా,jhīṅgā
pray,verb,ȇంǳ,vinti
preacher,verb,గరు,garu
predictably,verb,జాణన్,jāṇan
pregnancy,noun,ĳేట్,pēṭ
prepare,verb,బణా,baṇā
present,noun,అబబ్ఁ,abbam ̐
present,noun,అబబ్ఁ   /abbam ̐/ అబ్బ్,abb
preserve,adjective,జతన్,jatan
prestige,noun,ఇజజ్త్,ijjat
previous,adjective,ధర్అĦిĬియా,dharagiḍiyā
previously,verb,అబేబ్Ľిజ్,abbēsij
price,verb,İామ్,dām
pride,noun,గరబ్,garab
priest,noun,పూజాĸి,pūjāri
primitive,adjective,ఆంĦేర్,āṅgēr
print,verb,ఛǷాķేర్,chapāyēr
private,adjective,జేర్ జేనఁ,jēr jēnam ̐
pro,noun,కుణిǳ /kuṇiti/  కేǵǳ,kēniti
pro,noun,కూఁ,kūm̐
pro,noun,ఆపణ్,āpaṇ
pro,noun,హమ్,ham
pro,noun,తమ్,tam
problem,noun,ఖటొల్,khaṭlo
problematic,noun,ĵాĺేటి,bhāvēṭi
procession,noun,ǯలూస్,julūs
proclaim,verb,డపĬా,ḍapaḍā
profit,unknown,Ǹాయ్ķేİొ,phyāyēdo
programme,noun,కారయ్ం,kāryaṁ
prolong,verb,బĬా,baḍā
promise,noun,నఁచమక్,nam̐camak
promote,verb,Ƿాళ్ 1,pāḷ
prophecy,noun,కాలజాఞ్ǵ,kālajñāni
propose,verb,పర్Ȏాత్వ్,prastāv
protract,noun,ఆలచ్ంకర్,ālcaṅkar
psychological,adjective,మĲేర్,manēr
psychology,noun,మన్  జాఞ్Ĳేర్ Ļాసత్ర్ం,man jñānēr śāstraṁ
puberty,noun,ĳేడు,pēḍu
puff,noun,బుకక్,bukka
pugnacious,adjective,బర్  కాķేĺాళ్,barkāyēvāḷ
pull,verb,ఖీంచ్,khīn̄c
pulley,noun,Ħిరర్,girra
pulling,unknown,out ఖాయ్ంచ్ Ĳాక్,khyān ̄cnāk
pulse,noun,İాళ్,dāḷ
pump,noun,బొĸింĦి,boriṅgi
pumpkin,noun,కావ్Ĺా,kvāḷā
punishment,noun,ȋకష్,śikṣa
punt,noun,తడ,taḍa
pupil,noun,ȇİాయ్ĸిధ్,vidyārdhi
purchaser,unknown,లేĺాĹో,lēvāḷō
purr,noun,ĩెĸేర్,cherēr
push,verb,ıెకల్,dhekal
push,unknown,solidly జొĸేǳ ధకల్,jorēti dhakal
put,noun,ఓలాķేర్,ōlāyēr
put,unknown,out the fire అంĦార్ ఒలా,aṅgār olā
putting,unknown,someone outside వĦాĬో,vagāḍō
puzzle,noun,ఆంటో  ĵాంİేర్,āṇṭō bhāndēr
python,unknown,పళ్డ్,paḷḍ
quaint,adjective,ǯĲేİాĬేర్,junēdāḍēr
qualified,adjective,అరహ్త,arhata
quality,noun,Ħొణ్,goṇ
quantity,noun,పĸిమాణం,parimāṇaṁ
quarter,noun,ఠకాణొ,ṭhakāṇo
queen,unknown,ĸాణీ,rāṇī
question,verb,సĺాల్  పూంĨేర్,savāl pūn ̄cēr
quickly,verb,ఛఁప్  కేĽి,cham̐pkēsi
quiet,adjective,చుప్,cup
quite,verb,నటట్మ్,naṭṭam
quiver,verb,ధుజ్  ణి,dhujṇi
rabbit,noun,సȎాయ్,sasyā
race,noun,జాత్,jāt
radiant,adjective,వజాĹో,vajāḷō
radish,noun,ములల్ంĦి,mullaṅgi
rafter,unknown,ఘĸేర్ ĺాఁȎా,gharēr vām ̐sā
rails,noun,పటాట్లు,paṭṭālu
rain,noun,Ƿాణీ,pāṇī
raining,noun,ఝĬీర్ Ƿాణీ,jhaḍīr pāṇī
rainy,noun,వĸాస్Ĺో,varsāḷō
raise,verb,జాదకర్,jādakar
raising,verb,వİోర్,vadrō
ram,noun,Ħోĸాల్,gōrlā
ramble,noun,ఫర్,phar
range,noun,Ħెటుట్,geṭṭu
rapids,noun,జోĸిత్ĺాయ్ĸో,jōrtivyārō
rat,noun,ఉందర్,undar
rattle,noun,బకావ్స్,bakvās
reach,verb,భĹెగ్,bhaḷge
real,adjective,సĮేత్ర్,sattēr
realistic,adjective,మాలంచఁజకో,mālan ̄cam̐jakō
reason,noun,īాలొ /నకామ్   /ṭhālo,nakām
rebuke,noun,Ħాȅİేర్,gāḷidēr
receiver,unknown,(m.) లేన్ జాķేĺాĹో,lēn jāyēvāḷō
recent,adjective,నĺొవ్,navvo
recognition,noun,సĺాల్  పూంĨేర్,savāl pūn ̄cēr
recognize,verb,వళక్,vaḷak
rectify,verb,సĸికర్,sarikar
red,adjective,ĸాĮోడ్,rātḍō
refreshment,noun,ఫలారం,phalāraṁ
refrigerate,verb,ȋĹోకర్,śiḷōkar
refusal,noun,మĮెక్İిĲో,matkedinō
refuse,verb,ĩోడ్,chōḍ
refuse,noun,హటా,haṭā
region,noun,జాగ్,jāg
related,adjective,ఇĸాద,irāda
related,unknown,to you తమార్,tamār
relation,unknown,ĲాĮో,nātō
relationship,noun,Ƿామణ్,pāmaṇ
relaxation,noun,ĸికామ్,rikām
relief,unknown,from the danger of accident టఁళ్ Ħో,ṭam̐ḷgō
religion,noun,జాత్,jāt
remaining,noun,బĬొగ్,baḍgo
remember,noun,హĸెద్,harde
remind,noun,హĸొద్,hardo
remote,noun,కొĲాĸొ,konāro
removal,unknown,of insects ఝాడ్ మాĸేర్,jhāḍmārēr
remove,verb,కాడ్,kāḍ
remove,verb,Ƿొటుట్ కాడ్,poṭṭu kāḍ
rent,noun,ĵాĬొ,bhāḍo
repair,noun,జో,jō
repairer,noun,ఆĨొచ్కĸెĺాĹో,āccokarevāḷō
reparation,noun,Ĭాండ్,ḍāṇḍ
report,noun,Ĵిĸాయ్ద్,phiryād
repository,noun,గుǽమ్,gummi
reproach,noun,బోȃ  ĵాంĬేర్,bōli bhāṇḍēr
reptile,noun,సĸేక్ĸో,sarkērō
request,verb,Ĳావ్ĸా,nvārā
requirement,noun,ĨావఁĲో,cāvam ̐nō
reserve,verb,įాĶేర్,thāmēr
reservoir,noun,కూండ్,kūṇḍ
resignation,noun,ĩోడ్,chōḍ
resist,verb,ఖమాడ్  లఁ,khamāḍlam ̐
response,noun,ȏటో,hāṭō
rest,noun,ĸికామ్,rikām
restricted,noun,పతయ్ం,patyaṁ
return,noun,ఆķేర్,āyēr
reversal,noun,Ĵేర్,phēr
revolution,noun,కార్ంǳ,krānti
reward,noun,ఇĲామ్,inām
rice,noun,Ĩావళ్,cāvaḷ
rich,adjective,Ȏావుకార్,sāvukār
rich,noun,అǾర్,amīr
ride,noun,సĺాĸి,savāri
ridged,noun,Įోĸి,tōri
rifle,noun,బందూక్,bandūk
right,adjective,జమణో,jamaṇō
right,noun,ǿటియార్,moṭiyār
right,noun,అతత్జ్,attaj
right,unknown,side జĶేణ్వĬి ఛఁ,jamṇēvaḍi cham ̐
rigid,adjective,జాĬొ,jāḍo
ring,noun,ȇంటి,viṇṭi
ringleader,noun,టాంĬేర్,ṭāṇḍēr
rings,noun,చఁటిక్,cam̐ṭki
ripe,adjective,బుĬొķేĦో,buḍoyēgō
ripened,noun,Ĳారళ్,nāraḷ
river,noun,నంİి,nandi
road,noun,ĺాట్,vāṭ
roar,verb,డĸాక్ķేĸొ,ḍarkāyēro
rob,verb,లూటెల్జొ,lūṭlejo
robber,noun,Ĩోర్,cōr
rock,noun,కాంకర్,kāṅkra
rod,unknown,సలాక్,salāk
roll,noun,పȃట్ మార్,palṭi mār
root,adjective,జడ్,jaḍ
rope,noun,ĦాĹా,gāḷā
ropes,noun,ĦాĹా,gāḷā
rotten,adjective,గĸిగ్,gargi
rotten,noun,గĸిగ్,gargi
round,noun,ĦోĹా,gōḷā
rub,verb,Ĩొపడ్,copaḍ
rubber,noun,లబబ్ర్,labbar
rubbing,noun,మసĹేర్,masaḷēr
rude,adjective,అĲాĬి,anāḍi
ruin,verb,ĨేĬొగ్,cēḍgo
rumour,noun,ఫుంకార్,phuṅkār
rust,noun,ǩలం,cilaṁ
sache,noun,İోక్,dōk
sacred,unknown,ǵషట్ĸొ,niṣṭaro
sacred,verb,కణİోĸి,kaṇadōri
salary,noun,బాఁķ,bām̐yi
salt,noun,నూణ్,nūṇ
saltwater,unknown,ఖాĸొǷాణీ,khāropāṇī
sample,noun,Ȏాయ,sāya
sand,noun,ఉĻాక్,uśkā
saturday,proper noun,įావర్,thāvar
savage,unknown,రణీఆİిమ్,raṇīādmi
scared,adjective,చమాక్న్,camkān
scatter,noun,ఛణక్,chaṇak
scent,unknown,అతత్ర్,attar
school,noun,బĬి,baḍi
scissor,noun,కొతĬిన్,kotaḍni
scorpion,noun,ȇంచు,vin̄cu
scratch,verb,ఖొఝా,khojhā
screen,noun,పĸాద్,pardā
scrub,verb,ıో,dhō
